CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
C0000354,Miller,807,France,Female,24,9,0.0,1,1,1,33985.22,1
C0000355,Smith,465,France,Male,51,0,0.0,2,1,1,56935.01,0
C0000356,Brown,462,Germany,Male,73,4,0.0,2,1,0,66536.92,1
C0000357,Moore,782,France,Female,67,3,0.0,1,1,0,70750.63,1
C0000358,Thomas,560,Germany,Male,59,7,133065.7,1,0,0,69438.75,1
C0000359,Johnson,373,Spain,Male,50,5,0.0,1,0,1,128828.94,1
C0000360,Williams,632,Germany,Female,44,9,0.0,2,0,0,180877.55,1
C0000361,Garcia,641,France,Female,31,4,160433.99,1,1,0,32111.36,0
C0000362,Williams,712,Germany,Female,36,8,0.0,2,0,1,169768.73,0
C0000363,Jackson,750,France,Female,65,5,100266.41,2,1,0,74033.96,1
C0000364,Taylor,405,Germany,Female,68,10,131955.22,1,1,1,126075.91,0
C0000365,Garcia,615,Spain,Male,55,10,131142.16,2,0,1,138575.44,0
C0000366,Davis,403,France,Male,29,10,43343.48,1,1,0,121142.3,0
C0000367,Taylor,686,Spain,Female,20,10,104423.89,1,1,0,36975.22,0
C0000368,Anderson,457,Spain,Male,24,2,59233.28,1,0,0,107105.25,0
C0000369,Johnson,551,France,Female,73,5,0.0,1,1,0,31302.86,0
C0000370,Taylor,551,France,Female,52,10,0.0,2,0,0,20464.16,0
C0000371,Garcia,771,France,Male,42,3,155652.79,2,1,1,56307.34,0
C0000372,Johnson,686,France,Female,66,4,18383.98,3,1,1,73542.13,1
C0000373,Jackson,732,France,Male,32,5,82505.84,2,1,1,143574.15,0
C0000374,Taylor,823,Germany,Male,36,8,40170.44,1,0,1,89175.58,1
C0000375,Miller,567,France,Female,36,2,84666.67,1,0,1,108084.73,1
C0000376,Anderson,592,France,Male,40,0,161057.58,2,1,0,127708.93,0
C0000377,Davis,703,Spain,Male,28,1,186113.72,1,1,0,26148.68,0
C0000378,Wilson,737,France,Male,38,7,184087.25,1,1,1,82619.7,1
C0000379,Garcia,527,Spain,Female,69,3,32585.6,1,1,0,96833.07,0
C0000380,Johnson,824,France,Female,51,6,0.0,1,1,1,67101.06,0
C0000381,Miller,410,France,Female,56,1,135471.38,1,1,1,87653.13,0
C0000382,Anderson,754,Germany,Female,68,10,0.0,1,1,0,108774.79,1
C0000383,Garcia,385,Germany,Male,24,9,19770.79,1,0,1,125913.47,1
C0000384,Jackson,707,Spain,Female,59,7,191199.77,1,1,1,72294.66,1
C0000385,Johnson,395,Germany,Female,61,9,72604.82,2,1,0,145625.03,0
C0000386,Garcia,444,Spain,Male,72,8,0.0,2,1,1,174885.97,1
C0000387,Taylor,676,France,Male,44,6,61769.67,2,1,0,43999.47,0
C0000388,Thomas,393,France,Female,67,9,71788.21,1,0,0,72238.35,1
C0000389,Jones,669,Spain,Female,40,10,0.0,2,1,1,82321.6,0
C0000390,Wilson,575,Spain,Female,55,0,0.0,1,1,1,38957.65,1
C0000391,Smith,495,Spain,Female,37,1,104037.07,2,0,0,130041.0,0
C0000392,Brown,821,France,Male,44,8,131246.53,2,1,0,57923.8,0
C0000393,Jones,618,France,Female,70,9,0.0,1,1,0,183252.3,0
C0000394,Miller,362,Spain,Male,25,6,0.0,1,1,0,44832.84,0
C0000395,Thomas,374,France,Male,54,10,139670.37,2,1,1,150791.18,0
C0000396,Thomas,610,Spain,Female,20,2,191402.2,1,1,1,138328.87,0
C0000397,Moore,477,Spain,Male,19,4,97469.49,1,0,1,104339.13,0
C0000398,Thomas,388,France,Female,39,0,83092.52,1,1,1,112953.1,0
C0000399,Taylor,506,Spain,Male,23,9,78606.76,1,0,1,48726.23,0
C0000400,Thomas,713,Spain,Male,56,2,79220.55,1,1,1,25190.22,0
C0000401,Moore,534,France,Male,57,10,17152.33,1,0,0,189773.86,0
C0000402,Davis,523,Spain,Male,53,3,54881.89,2,0,1,26450.2,0
C0000403,Williams,766,Germany,Male,61,3,32807.82,1,1,1,123655.79,0
C0000404,Jackson,821,Spain,Male,41,6,177315.27,2,1,0,166426.5,0
C0000405,Miller,743,France,Female,29,4,20681.07,2,1,1,20925.66,0
C0000406,Miller,535,Spain,Male,34,8,0.0,1,0,1,88811.07,0
C0000407,Jackson,630,France,Male,39,6,51689.25,3,1,1,74847.45,0
C0000408,Jones,838,France,Female,71,1,132662.69,2,1,0,57521.33,1
C0000409,Brown,423,Spain,Female,36,10,72004.57,1,1,1,49765.97,0
C0000410,Jackson,644,France,Male,26,10,0.0,2,0,1,87845.2,0
C0000411,Taylor,365,France,Female,29,7,0.0,2,0,0,45923.59,1
C0000412,Moore,537,Spain,Female,49,10,0.0,2,1,0,55132.81,0
C0000413,Moore,761,Spain,Male,70,1,0.0,2,0,1,118478.48,0
C0000414,Wilson,809,Germany,Male,48,6,139138.37,2,1,1,63137.81,1
C0000415,Garcia,521,Germany,Female,34,4,0.0,1,1,1,33897.34,1
C0000416,Smith,535,France,Female,40,9,193087.69,4,0,1,175681.42,0
C0000417,Jones,381,France,Female,27,5,0.0,1,0,0,98007.16,0
C0000418,Jones,412,France,Male,47,10,52405.68,1,1,0,169407.95,1
C0000419,Garcia,848,Germany,Male,36,3,15747.28,3,1,0,29316.91,1
C0000420,Moore,698,Spain,Female,43,4,21158.3,1,1,1,134652.71,0
C0000421,Thomas,650,Spain,Male,43,4,20721.77,2,1,0,167332.88,0
C0000422,Jones,658,Spain,Male,28,6,15983.03,1,1,0,145344.66,0
C0000423,Jackson,538,France,Female,37,10,114211.37,2,0,0,171762.05,0
C0000424,Garcia,655,France,Male,71,3,170856.01,1,1,0,40201.1,0
C0000425,Miller,760,France,Female,73,4,75750.2,2,1,0,50840.25,0
C0000426,Brown,375,Germany,Female,62,3,76260.46,1,1,1,48664.17,0
C0000427,Wilson,736,France,Male,21,3,29770.22,1,1,0,134225.09,0
C0000428,Davis,695,Spain,Female,64,7,10225.13,2,1,0,199515.16,1
C0000429,Davis,388,France,Male,29,10,0.0,1,1,1,94723.36,0
C0000430,Wilson,542,France,Female,42,4,96962.88,1,0,0,184442.73,0
C0000431,Williams,512,France,Male,73,8,150103.96,1,0,1,180640.22,1
C0000432,Taylor,402,Spain,Male,27,4,0.0,1,1,0,166149.7,0
C0000433,Wilson,824,Germany,Female,39,7,31273.39,2,0,0,106362.55,1
C0000434,Thomas,523,France,Male,24,2,59898.44,1,1,1,77275.52,0
C0000435,Johnson,545,France,Female,41,6,0.0,1,1,0,30081.82,0
C0000436,Thomas,560,Germany,Male,19,0,66503.17,1,0,0,106216.28,0
C0000437,Moore,627,France,Male,49,4,20121.46,2,0,0,177251.55,0
C0000438,Thomas,537,Spain,Male,38,1,0.0,2,1,0,106586.71,1
C0000439,Smith,739,Germany,Male,24,7,57469.91,2,0,1,20293.12,0
C0000440,Davis,657,France,Male,25,5,0.0,1,1,0,163173.64,0
C0000441,Jackson,806,France,Female,70,4,90243.54,2,1,0,43222.81,0
C0000442,Davis,680,Spain,Female,68,2,162836.06,2,0,0,49617.22,1
C0000443,Moore,563,France,Female,55,0,0.0,2,0,1,62079.37,0
C0000444,Miller,844,France,Female,38,9,93009.73,1,1,1,54975.91,0
C0000445,Smith,678,Spain,Male,25,9,45249.71,4,1,0,148998.12,0
C0000446,Davis,378,Spain,Female,74,9,165442.36,1,1,0,189323.05,0
C0000447,Anderson,520,Spain,Male,42,10,109339.71,1,0,0,41073.94,0
C0000448,Wilson,471,Spain,Female,45,9,119890.97,2,1,1,90201.23,1
C0000449,Smith,807,France,Male,45,7,0.0,1,1,0,128256.6,0
C0000450,Jackson,767,France,Female,71,10,0.0,1,1,1,105073.94,0
C0000451,Smith,508,Spain,Female,48,4,30101.8,2,0,0,82842.26,0
C0000452,Smith,435,Germany,Female,69,8,170655.18,1,1,1,60241.8,0
C0000453,Taylor,651,France,Female,53,10,100103.45,2,0,0,119513.79,0
C0000454,Brown,353,Spain,Female,42,6,0.0,3,1,0,111489.03,0
C0000455,Jones,351,France,Female,69,0,0.0,2,1,0,198456.41,0
C0000456,Davis,482,France,Male,73,10,72063.87,2,1,0,103472.38,0
C0000457,Anderson,651,France,Male,58,0,175210.86,2,1,0,179213.5,0
C0000458,Davis,428,France,Male,54,6,0.0,2,1,1,189967.37,1
C0000459,Garcia,496,France,Male,55,10,63012.01,1,1,1,79101.04,1
C0000460,Miller,515,France,Male,68,6,0.0,2,0,0,73824.36,0
C0000461,Smith,664,France,Male,29,8,20988.57,1,1,0,189581.05,0
C0000462,Thomas,812,Germany,Male,54,1,0.0,1,1,0,124006.2,0
C0000463,Davis,587,Germany,Female,54,6,0.0,1,1,1,54551.67,1
C0000464,Thomas,677,Germany,Female,48,1,25518.53,2,0,1,66015.81,0
C0000465,Anderson,625,Spain,Male,35,9,0.0,2,1,1,23660.58,1
C0000466,Garcia,553,France,Male,43,9,179910.38,1,0,1,77967.77,0
C0000467,Anderson,801,France,Male,23,1,116153.53,1,1,0,131785.1,0
C0000468,Smith,402,Spain,Male,26,4,0.0,1,1,0,76113.29,0
C0000469,Moore,835,France,Female,28,8,84220.74,2,1,0,61132.47,0
C0000470,Thomas,456,Spain,Male,48,8,169229.13,1,0,1,30570.72,1
C0000471,Jones,404,France,Female,72,9,118321.81,2,1,1,172394.0,0
C0000472,Wilson,595,Spain,Female,63,0,16009.43,2,0,1,136516.81,0
C0000473,Thomas,772,France,Female,73,10,0.0,2,0,1,183549.05,0
C0000474,Smith,726,Spain,Male,19,6,112308.17,2,0,1,23946.4,0
C0000475,Moore,513,Germany,Female,46,9,47276.87,1,1,0,185948.72,0
C0000476,Williams,791,Spain,Male,63,9,145889.3,2,1,0,114209.79,0
C0000477,Anderson,364,France,Male,74,2,111439.42,1,0,0,44349.23,1
C0000478,Garcia,350,Germany,Male,68,9,45974.54,1,1,0,65347.6,0
C0000479,Johnson,700,Spain,Male,59,9,133516.74,1,0,1,46094.55,0
C0000480,Moore,486,Germany,Male,22,0,131866.85,1,1,0,60745.79,1
C0000481,Moore,500,Germany,Male,40,1,191397.19,1,1,1,67282.31,1
C0000482,Jones,529,Germany,Female,53,5,0.0,1,1,1,124975.03,0
C0000483,Wilson,759,France,Female,24,9,114189.97,1,1,0,67043.01,0
C0000484,Jones,581,Germany,Male,73,1,70995.06,1,0,0,108457.85,0
C0000485,Williams,841,Germany,Male,30,1,0.0,1,1,1,135574.96,0
C0000486,Jones,836,Spain,Female,59,3,0.0,1,1,0,160127.21,0
C0000487,Garcia,537,France,Male,27,2,145823.32,2,0,1,178928.43,1
C0000488,Wilson,367,France,Female,53,7,124914.6,2,0,1,48598.2,0
C0000489,Garcia,574,Spain,Female,33,7,32293.72,1,0,0,135955.15,0
C0000490,Johnson,454,Spain,Male,32,5,185251.61,2,1,0,40346.82,0
C0000491,Jones,836,France,Male,70,3,144661.37,2,1,1,62233.9,0
C0000492,Anderson,555,Germany,Male,60,6,0.0,2,0,1,122606.88,0
C0000493,Wilson,535,France,Male,36,8,0.0,1,0,1,190519.44,0
C0000494,Moore,414,France,Male,38,1,0.0,1,0,0,129558.84,1
C0000495,Taylor,682,France,Female,73,5,65757.45,2,1,1,177661.17,1
C0000496,Thomas,721,France,Male,52,6,185388.06,2,0,1,140918.89,0
C0000497,Taylor,556,Germany,Male,32,0,37924.99,1,0,0,154873.47,1
C0000498,Smith,578,France,Female,65,5,0.0,3,0,1,59864.62,1
C0000499,Davis,418,Spain,Male,31,7,132526.46,2,1,0,107514.55,1
C0000500,Jones,491,Spain,Male,46,6,27469.82,2,1,0,164793.21,1
C0000501,Miller,555,Germany,Male,22,1,144393.84,1,1,1,138893.51,0
C0000502,Anderson,523,Germany,Male,66,1,100481.12,2,0,1,25605.63,0
C0000503,Taylor,546,France,Female,35,3,105143.63,2,1,0,140257.95,1
C0000504,Brown,680,Spain,Male,68,4,11043.26,4,0,0,54575.61,1
C0000505,Brown,765,Germany,Female,18,4,180391.63,2,0,0,187572.81,1
C0000506,Davis,656,France,Male,44,10,125970.3,1,1,1,187243.26,0
C0000507,Anderson,546,Spain,Male,44,1,124860.32,1,1,0,172070.31,0
C0000508,Thomas,577,Spain,Male,42,6,83932.2,2,1,1,55155.15,0
C0000509,Wilson,620,Spain,Female,58,7,143335.32,2,1,0,40545.16,0
C0000510,Thomas,786,Germany,Male,38,1,168275.23,2,1,0,180347.71,0
C0000511,Moore,548,Germany,Male,31,3,104051.15,3,1,0,106872.47,1
C0000512,Smith,674,France,Female,69,10,0.0,1,0,1,177902.73,1
C0000513,Garcia,827,Spain,Male,70,10,49587.26,1,1,0,174029.71,0
C0000514,Thomas,364,Spain,Male,37,2,77108.59,2,1,0,174696.71,0
C0000515,Johnson,635,France,Female,45,3,0.0,1,0,1,61642.51,0
C0000516,Thomas,683,France,Male,38,4,0.0,3,1,0,138595.88,1
C0000517,Jackson,757,France,Female,40,5,187031.21,2,1,0,188995.65,0
C0000518,Moore,565,Spain,Male,28,1,36045.11,3,0,1,80340.45,1
C0000519,Anderson,384,Spain,Female,73,9,110516.36,1,0,1,138684.75,1
C0000520,Thomas,418,France,Female,19,5,126082.9,1,1,0,85922.27,1
C0000521,Williams,745,Germany,Male,37,8,166844.57,2,1,0,67569.19,0
C0000522,Wilson,561,France,Female,41,10,170279.67,1,0,0,166593.13,0
C0000523,Miller,395,Spain,Female,72,7,0.0,2,0,1,54043.11,0
C0000524,Williams,731,Spain,Male,42,0,46979.28,1,1,1,39531.48,0
C0000525,Moore,802,Spain,Male,54,8,158164.24,2,0,1,69430.17,1
C0000526,Taylor,597,France,Female,39,10,119924.48,1,1,1,100493.75,0
C0000527,Anderson,769,France,Female,41,9,192653.44,2,1,1,163962.62,0
C0000528,Jones,434,France,Male,32,10,0.0,2,0,1,61981.15,0
C0000529,Garcia,397,France,Female,29,1,0.0,4,1,0,183291.35,0
C0000530,Garcia,580,Spain,Male,63,10,189238.55,1,1,0,118972.3,1
C0000531,Jackson,416,Spain,Female,48,0,14889.54,1,1,1,148396.17,0
C0000532,Wilson,826,Spain,Female,60,5,0.0,2,1,0,65205.7,0
C0000533,Smith,787,Spain,Female,48,0,193265.94,1,0,1,171736.48,0
C0000534,Anderson,438,Germany,Male,70,5,0.0,1,1,0,25627.35,1
C0000535,Johnson,568,Spain,Female,47,1,157819.54,2,0,1,58030.54,0
C0000536,Taylor,769,Spain,Male,58,10,0.0,1,0,1,160390.72,0
C0000537,Miller,401,Spain,Male,37,6,195184.97,1,0,1,31674.4,0
C0000538,Taylor,371,France,Male,25,6,0.0,1,1,0,126751.61,0
C0000539,Brown,771,France,Female,61,3,0.0,1,1,0,150138.96,0
C0000540,Garcia,448,France,Male,47,1,12873.94,2,1,1,123126.14,0
C0000541,Wilson,795,Spain,Male,52,10,75232.31,1,1,1,38248.42,0
C0000542,Wilson,798,Germany,Female,38,6,58857.55,2,1,0,127710.66,1
C0000543,Brown,480,France,Female,64,0,95464.76,1,1,1,130030.93,0
C0000544,Miller,437,Germany,Female,57,10,61145.13,2,1,1,107337.07,0
C0000545,Williams,485,Germany,Female,45,10,0.0,1,1,1,85605.39,0
C0000546,Williams,845,France,Male,56,1,38037.53,2,0,0,63841.16,0
C0000547,Brown,723,France,Female,34,1,0.0,2,0,0,33811.74,0
C0000548,Jones,388,Germany,Female,29,0,136184.69,2,0,0,26338.29,0
C0000549,Thomas,367,Germany,Male,69,8,197806.13,1,0,0,162466.19,0
C0000550,Wilson,454,Spain,Male,67,5,0.0,1,0,1,114594.43,1
C0000551,Anderson,736,Germany,Male,35,2,0.0,1,1,0,46589.25,1
C0000552,Johnson,495,Spain,Male,64,5,26011.48,2,1,0,36984.94,1
C0000553,Smith,685,Germany,Female,72,6,157030.3,1,1,1,36391.25,0
C0000554,Taylor,573,Germany,Female,45,2,0.0,2,1,1,45968.57,0
C0000555,Smith,466,Spain,Female,20,3,0.0,3,0,1,25134.18,0
C0000556,Smith,350,France,Male,68,9,191667.73,1,0,0,157707.52,0
C0000557,Wilson,466,France,Male,32,0,0.0,1,1,0,86024.2,1
C0000558,Miller,733,France,Female,33,5,75399.47,2,0,1,71786.59,0
C0000559,Johnson,375,Spain,Male,39,5,161195.52,1,1,1,102980.69,0
C0000560,Anderson,785,Germany,Female,71,8,0.0,2,0,1,75936.96,1
C0000561,Garcia,845,Germany,Male,66,1,0.0,2,0,1,145503.72,0
C0000562,Garcia,361,France,Female,48,4,128564.22,1,0,0,73557.5,0
C0000563,Brown,643,France,Male,48,4,66277.97,3,1,0,131736.1,0
C0000564,Smith,690,France,Male,18,6,62543.62,2,1,1,87372.61,0
C0000565,Thomas,518,France,Male,28,4,0.0,1,1,0,93651.3,1
C0000566,Jones,402,Germany,Female,23,9,37829.92,1,1,0,160948.37,1
C0000567,Thomas,618,France,Female,40,3,0.0,2,0,1,113353.08,0
C0000568,Davis,597,France,Male,26,9,0.0,2,0,1,92993.94,0
C0000569,Smith,477,Spain,Female,69,1,199272.74,1,1,1,79039.75,0
C0000570,Smith,425,France,Female,33,7,141782.99,1,0,0,138003.64,0
C0000571,Anderson,618,Germany,Female,55,4,39668.81,1,0,0,132804.94,0
C0000572,Johnson,495,Spain,Female,61,3,0.0,3,1,0,34997.8,0
C0000573,Miller,752,France,Male,36,8,62318.1,1,1,1,141439.39,0
C0000574,Davis,752,Germany,Male,62,1,146350.54,1,0,0,101378.95,0
C0000575,Taylor,848,Spain,Female,30,2,0.0,2,1,0,195315.58,0
C0000576,Jackson,803,Spain,Female,49,7,0.0,2,1,1,104318.03,0
C0000577,Miller,397,France,Female,53,10,0.0,2,1,0,189802.86,0
C0000578,Brown,548,Spain,Female,26,3,140178.73,3,1,1,164700.78,1
C0000579,Smith,420,France,Male,63,8,0.0,1,0,1,194196.76,1
C0000580,Wilson,761,France,Female,63,9,107281.52,4,0,1,57061.96,1
C0000581,Thomas,441,France,Male,66,9,177323.35,1,1,1,79817.37,0
C0000582,Wilson,752,Spain,Female,54,9,140115.17,1,0,0,125903.98,0
C0000583,Garcia,813,France,Male,48,9,0.0,1,0,0,37524.67,0
C0000584,Smith,558,France,Female,48,8,147475.24,2,1,1,148054.72,0
C0000585,Davis,691,Germany,Male,72,9,76504.16,1,1,0,68442.67,1
C0000586,Jones,688,France,Male,36,8,49129.7,1,1,0,46899.92,0
C0000587,Miller,397,France,Male,19,0,149365.33,1,1,0,30610.14,0
C0000588,Taylor,378,France,Female,62,5,164268.77,1,1,0,94706.12,0
C0000589,Wilson,525,France,Female,49,9,0.0,2,1,1,42912.09,0
C0000590,Jones,368,France,Male,60,5,161095.41,2,1,0,109825.87,1
C0000591,Garcia,844,France,Female,51,7,75756.93,2,1,0,93628.39,0
C0000592,Jones,704,Germany,Female,18,6,98724.82,2,1,0,176754.52,0
C0000593,Johnson,396,France,Male,38,6,158182.85,2,1,0,33128.89,0
C0000594,Smith,694,France,Male,20,1,112143.03,2,0,1,174751.42,0
C0000595,Miller,409,Spain,Female,44,10,115859.72,1,1,1,148698.07,1
C0000596,Williams,525,France,Female,61,3,0.0,2,1,1,136282.63,0
C0000597,Davis,604,Germany,Male,24,0,0.0,1,1,0,195548.43,0
C0000598,Williams,753,France,Female,50,10,154631.02,1,1,1,28854.89,0
C0000599,Anderson,578,France,Male,26,10,163817.68,2,0,1,108295.06,0
C0000600,Jackson,496,France,Male,47,6,60250.87,2,1,1,151268.49,1
C0000601,Davis,647,France,Male,35,3,0.0,2,1,0,116197.29,0
C0000602,Smith,682,France,Male,73,8,0.0,2,1,1,77682.57,1
C0000603,Thomas,588,France,Female,43,5,17799.14,1,1,1,24716.74,0
C0000604,Jones,681,France,Female,37,5,177871.69,2,1,0,137377.25,0
C0000605,Johnson,782,France,Male,55,8,0.0,1,1,0,175794.09,0
C0000606,Jones,748,France,Male,58,7,187035.88,2,0,0,149300.83,0
C0000607,Thomas,537,France,Female,72,5,130934.83,1,1,1,29194.89,1
C0000608,Jackson,673,France,Female,48,5,164479.27,1,1,0,146180.46,1
C0000609,Brown,684,Germany,Female,25,5,0.0,1,1,1,152752.65,1
C0000610,Garcia,558,Germany,Female,40,3,45608.83,1,1,0,139399.09,0
C0000611,Jones,760,France,Male,67,4,176196.73,1,1,0,126015.92,1
C0000612,Johnson,424,Spain,Female,42,2,158699.28,1,1,0,146257.7,0
C0000613,Johnson,532,Germany,Male,64,8,153363.34,1,1,0,123707.03,1
C0000614,Anderson,436,France,Male,18,10,0.0,1,1,1,106239.24,0
C0000615,Garcia,620,Spain,Male,63,1,0.0,1,1,1,116547.42,0
C0000616,Williams,529,Spain,Male,35,10,71299.37,1,0,0,32972.9,0
C0000617,Anderson,764,France,Female,36,6,126427.56,1,0,1,114598.13,0
C0000618,Garcia,594,France,Female,68,0,111161.21,1,1,1,146649.68,0
C0000619,Smith,695,Spain,Male,59,9,0.0,1,1,1,108869.26,0
C0000620,Brown,356,Germany,Male,69,6,128508.7,2,0,1,120255.94,0
C0000621,Taylor,618,France,Male,70,1,17253.46,2,1,1,157526.19,1
C0000622,Davis,787,France,Male,23,4,23440.16,1,1,1,45443.13,0
C0000623,Brown,362,France,Female,34,0,44728.25,2,1,1,154975.5,0
C0000624,Wilson,849,France,Female,63,4,0.0,1,0,0,87242.68,1
C0000625,Williams,753,Germany,Female,62,10,154302.61,2,1,0,161401.31,0
C0000626,Wilson,575,France,Female,25,3,158669.47,1,1,1,59541.11,0
C0000627,Taylor,615,France,Female,71,0,0.0,2,1,0,162940.15,0
C0000628,Jackson,591,Germany,Male,59,0,0.0,2,1,0,162469.03,0
C0000629,Williams,729,France,Male,26,6,0.0,2,0,0,77827.92,0
C0000630,Miller,529,France,Male,54,2,16901.08,1,1,1,163284.32,0
C0000631,Garcia,770,Germany,Female,72,9,104060.84,2,1,1,42300.53,0
C0000632,Davis,529,Spain,Female,44,8,113562.2,2,0,1,165700.56,0
C0000633,Taylor,475,Germany,Male,53,8,187665.92,4,1,1,46364.25,1
C0000634,Smith,848,Germany,Male,23,9,0.0,2,1,0,197403.26,1
C0000635,Wilson,632,France,Male,23,10,187517.59,2,1,0,125722.5,0
C0000636,Miller,767,France,Female,62,8,63105.64,2,1,1,160705.07,0
C0000637,Wilson,705,Germany,Male,21,0,147675.77,2,1,0,121415.15,0
C0000638,Taylor,539,France,Female,39,3,123675.36,1,1,1,124184.95,0
C0000639,Smith,365,France,Female,57,0,0.0,2,1,1,106915.28,0
C0000640,Moore,664,France,Male,44,0,50118.44,2,1,0,44888.79,0
C0000641,Garcia,370,France,Female,54,8,0.0,1,1,0,68950.12,0
C0000642,Jackson,365,France,Female,19,4,196140.16,2,1,1,188452.54,0
C0000643,Moore,814,France,Male,26,0,14410.2,1,1,0,87075.41,0
C0000644,Anderson,812,France,Female,28,10,181918.38,1,1,1,30123.33,0
C0000645,Brown,618,France,Male,37,2,0.0,2,1,0,163526.19,0
C0000646,Thomas,382,Spain,Male,69,6,0.0,2,1,1,148393.17,1
C0000647,Taylor,531,Germany,Female,60,1,0.0,1,0,0,75350.12,0
C0000648,Moore,418,Germany,Female,56,3,19873.67,2,1,1,86805.25,0
C0000649,Thomas,760,Spain,Female,31,1,113403.18,2,1,1,108424.25,0
C0000650,Garcia,401,France,Female,43,8,64230.43,1,1,1,45677.57,0
C0000651,Williams,414,France,Female,55,8,11862.88,2,1,0,198611.32,1
C0000652,Miller,649,Germany,Female,47,6,0.0,2,1,1,88037.62,0
C0000653,Wilson,763,Germany,Female,53,6,134974.52,1,1,1,174404.06,0
C0000654,Williams,756,Germany,Female,55,1,122247.44,2,1,0,169105.44,1
C0000655,Wilson,684,France,Male,52,9,84193.9,1,1,0,67727.21,1
C0000656,Williams,577,France,Female,72,7,162811.63,2,0,1,34258.88,1
C0000657,Miller,816,France,Male,23,0,75200.16,2,1,1,100596.02,0
C0000658,Wilson,571,France,Male,20,7,124752.07,1,0,0,59393.09,0
C0000659,Smith,621,Germany,Male,18,4,199251.0,1,1,0,88262.75,0
C0000660,Taylor,788,Germany,Female,70,3,170711.2,2,1,1,185378.06,0
C0000661,Johnson,367,France,Male,35,9,0.0,2,1,0,125303.28,0
C0000662,Davis,567,Spain,Male,40,1,0.0,2,1,1,96025.24,1
C0000663,Miller,622,Germany,Female,49,2,0.0,1,0,0,126842.05,0
C0000664,Miller,808,France,Male,46,9,43403.8,1,1,1,38808.72,0
C0000665,Miller,657,France,Female,40,1,30939.62,1,0,1,156868.47,1
C0000666,Thomas,522,France,Male,53,10,51970.01,1,0,0,121929.7,0
C0000667,Wilson,405,France,Male,23,3,0.0,1,1,0,194597.92,0
C0000668,Davis,698,France,Male,34,2,0.0,3,1,0,90972.15,0
C0000669,Thomas,787,France,Female,35,4,15357.58,1,1,1,53658.01,0
C0000670,Thomas,358,France,Male,48,6,21395.77,2,1,0,52297.34,0
C0000671,Miller,846,France,Female,23,8,196497.37,1,0,0,174326.77,0
C0000672,Smith,750,Spain,Male,51,4,103499.55,2,1,0,102942.62,0
C0000673,Brown,632,France,Male,61,7,111821.65,2,0,0,72520.94,0
C0000674,Jones,642,Germany,Male,61,1,0.0,2,0,1,161933.64,0
C0000675,Wilson,371,France,Male,44,5,193244.23,1,1,1,152686.8,1
C0000676,Taylor,421,Spain,Female,53,7,40305.0,1,1,0,183854.52,0
C0000677,Anderson,800,France,Female,65,8,130285.56,2,1,1,175901.18,1
C0000678,Johnson,771,France,Female,69,10,0.0,4,1,0,37604.22,1
C0000679,Taylor,704,Spain,Male,59,3,0.0,1,0,1,50907.33,0
C0000680,Wilson,829,Spain,Male,42,3,0.0,2,0,1,102923.61,0
C0000681,Williams,677,Spain,Male,27,6,60955.75,2,1,1,181053.85,0
C0000682,Moore,521,France,Female,56,3,93705.02,2,0,0,154322.94,0
C0000683,Williams,472,France,Male,63,4,0.0,3,1,1,43439.72,1
C0000684,Jackson,440,Germany,Female,56,1,0.0,1,1,0,54145.34,1
C0000685,Jones,573,Spain,Male,29,1,159131.9,2,0,0,103542.62,0
C0000686,Jones,641,Germany,Male,28,10,0.0,1,1,1,143910.62,0
C0000687,Williams,703,Germany,Male,66,9,180425.97,2,1,0,55172.9,0
C0000688,Thomas,601,France,Male,60,4,0.0,1,1,1,35008.38,1
C0000689,Brown,758,Spain,Female,70,9,0.0,2,0,1,23334.67,0
C0000690,Wilson,828,France,Male,20,9,85664.27,1,1,0,43504.73,0
C0000691,Jones,647,France,Female,68,1,142690.92,1,0,0,93786.6,0
C0000692,Smith,716,France,Male,39,5,24156.06,2,1,0,175621.49,0
C0000693,Johnson,605,Germany,Female,21,5,191856.21,1,1,1,27319.36,0
C0000694,Thomas,362,France,Male,25,7,129568.72,1,1,1,142355.44,0
C0000695,Taylor,789,France,Female,31,0,172774.44,2,1,1,44115.21,0
C0000696,Miller,684,Germany,Female,37,6,0.0,1,1,1,108490.14,1
C0000697,Jackson,467,France,Female,41,6,15860.28,2,1,0,71737.31,0
C0000698,Williams,784,Germany,Male,31,8,0.0,2,0,1,170931.23,1
C0000699,Moore,527,France,Female,45,3,0.0,1,1,1,139559.2,0
C0000700,Moore,810,France,Male,33,6,22412.16,2,0,0,73433.44,0
C0000701,Jackson,657,Germany,Male,49,5,29057.29,2,0,0,110581.39,1
C0000702,Smith,849,France,Male,64,3,20317.53,1,0,0,156202.6,0
C0000703,Miller,510,France,Male,29,9,0.0,1,1,1,176051.26,1
C0000704,Thomas,444,France,Female,33,7,126724.85,2,0,0,131526.14,1
C0000705,Garcia,758,France,Male,69,2,176134.61,1,1,0,130623.43,0
C0000706,Taylor,717,Spain,Female,36,7,99475.5,1,1,1,38533.72,0
C0000707,Thomas,663,France,Female,22,4,0.0,2,1,0,113833.1,0
C0000708,Miller,517,Spain,Male,29,3,85730.41,2,1,0,166747.3,0
